CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
prodigal 	 circular_read_1073 	 19 	 10149 	 10886 	 + 	 0.83
glimmer 	 circular_read_1073 	 11 	 10898 	 11536 	 + 	 1.00
phanotate 	 circular_read_1073 	 44 	 10898 	 11536 	 + 	 1.00
prodigal 	 circular_read_1073 	 20 	 10898 	 11536 	 + 	 1.00
phanotate 	 circular_read_1073 	 45 	 11529 	 11672 	 + 	 0.33
prodigal 	 circular_read_1073 	 21 	 11645 	 11881 	 + 	 0.50
phanotate 	 circular_read_1073 	 46 	 11711 	 11881 	 + 	 0.50
phanotate 	 circular_read_1073 	 47 	 11959 	 12048 	 + 	 0.33
phanotate 	 circular_read_1073 	 48 	 12032 	 12121 	 + 	 0.33
glimmer 	 circular_read_1073 	 12 	 12126 	 12329 	 + 	 0.83
phanotate 	 circular_read_1073 	 49 	 12126 	 12329 	 + 	 0.83
prodigal 	 circular_read_1073 	 22 	 12250 	 12648 	 - 	 0.33
phanotate 	 circular_read_1073 	 50 	 12426 	 12518 	 + 	 0.33
glimmer 	 circular_read_1073 	 13 	 12664 	 12810 	 + 	 0.83
phanotate 	 circular_read_1073 	 51 	 12664 	 12810 	 + 	 0.83
glimmer 	 circular_read_1073 	 14 	 12800 	 12922 	 + 	 0.33
prodigal 	 circular_read_1073 	 23 	 12850 	 12990 	 + 	 0.50
phanotate 	 circular_read_1073 	 52 	 12865 	 12990 	 + 	 0.50
glimmer 	 circular_read_1073 	 15 	 12874 	 12990 	 + 	 0.50
phanotate 	 circular_read_1073 	 53 	 13360 	 13455 	 + 	 0.83
prodigal 	 circular_read_1073 	 24 	 13360 	 13455 	 + 	 0.83
glimmer 	 circular_read_1073 	 16 	 13734 	 13859 	 + 	 1.00
phanotate 	 circular_read_1073 	 54 	 13734 	 13859 	 + 	 1.00
prodigal 	 circular_read_1073 	 25 	 13734 	 13859 	 + 	 1.00
glimmer 	 circular_read_1073 	 17 	 13921 	 14064 	 + 	 1.00
phanotate 	 circular_read_1073 	 55 	 13921 	 14064 	 + 	 1.00
prodigal 	 circular_read_1073 	 26 	 13921 	 14064 	 + 	 1.00
glimmer 	 circular_read_1073 	 18 	 14191 	 14310 	 + 	 0.83
phanotate 	 circular_read_1073 	 56 	 14191 	 14310 	 + 	 0.83
phanotate 	 circular_read_1073 	 57 	 14539 	 14658 	 - 	 0.33
phanotate 	 circular_read_1073 	 58 	 14814 	 14924 	 + 	 0.83
prodigal 	 circular_read_1073 	 27 	 14814 	 14924 	 + 	 0.83
phanotate 	 circular_read_1073 	 59 	 15079 	 15186 	 + 	 0.33
phanotate 	 circular_read_1073 	 60 	 15682 	 15780 	 + 	 0.83
prodigal 	 circular_read_1073 	 28 	 15682 	 15780 	 + 	 0.83
phanotate 	 circular_read_1073 	 61 	 15771 	 15860 	 + 	 0.33
glimmer 	 circular_read_1073 	 19 	 15986 	 16141 	 + 	 1.00
phanotate 	 circular_read_1073 	 62 	 15986 	 16141 	 + 	 1.00
prodigal 	 circular_read_1073 	 29 	 15986 	 16141 	 + 	 1.00
phanotate 	 circular_read_1073 	 63 	 16373 	 16486 	 - 	 0.33
glimmer 	 circular_read_1073 	 20 	 17034 	 17177 	 + 	 1.00
phanotate 	 circular_read_1073 	 64 	 17034 	 17177 	 + 	 1.00
prodigal 	 circular_read_1073 	 30 	 17034 	 17177 	 + 	 1.00
phanotate 	 circular_read_1073 	 65 	 17229 	 17834 	 + 	 0.33
glimmer 	 circular_read_1073 	 21 	 17233 	 17904 	 + 	 0.83
prodigal 	 circular_read_1073 	 31 	 17233 	 17904 	 + 	 0.83
phanotate 	 circular_read_1073 	 66 	 17850 	 18092 	 - 	 0.33
phanotate 	 circular_read_1073 	 67 	 18095 	 18205 	 - 	 0.33
prodigal 	 circular_read_1073 	 32 	 18191 	 18289 	 + 	 0.33
phanotate 	 circular_read_1073 	 68 	 18202 	 18330 	 - 	 0.33
phanotate 	 circular_read_1073 	 69 	 18638 	 18736 	 + 	 0.33
phanotate 	 circular_read_1073 	 70 	 18746 	 18835 	 + 	 0.33
phanotate 	 circular_read_1073 	 71 	 18900 	 19115 	 + 	 0.33
phanotate 	 circular_read_1073 	 72 	 19242 	 19382 	 - 	 0.33
glimmer 	 circular_read_1073 	 22 	 19277 	 19408 	 + 	 0.33
phanotate 	 circular_read_1073 	 73 	 19410 	 19682 	 - 	 0.33
glimmer 	 circular_read_1073 	 23 	 19746 	 19973 	 + 	 1.00
phanotate 	 circular_read_1073 	 74 	 19746 	 19973 	 + 	 1.00
prodigal 	 circular_read_1073 	 33 	 19746 	 19973 	 + 	 1.00
glimmer 	 circular_read_1073 	 24 	 20504 	 20686 	 + 	 1.00
phanotate 	 circular_read_1073 	 75 	 20504 	 20686 	 + 	 1.00
prodigal 	 circular_read_1073 	 34 	 20504 	 20686 	 + 	 1.00
phanotate 	 circular_read_1073 	 76 	 20797 	 20937 	 + 	 0.33
phanotate 	 circular_read_1073 	 77 	 21149 	 21259 	 - 	 0.33
phanotate 	 circular_read_1073 	 78 	 21240 	 21353 	 - 	 0.33
phanotate 	 circular_read_1073 	 79 	 21346 	 21444 	 - 	 0.33
phanotate 	 circular_read_1073 	 80 	 21464 	 21583 	 - 	 0.33
phanotate 	 circular_read_1073 	 81 	 21587 	 21679 	 - 	 0.33
glimmer 	 circular_read_1073 	 25 	 21729 	 21881 	 - 	 0.83
phanotate 	 circular_read_1073 	 82 	 21729 	 21881 	 - 	 0.83
phanotate 	 circular_read_1073 	 83 	 22015 	 22149 	 - 	 0.33
prodigal 	 circular_read_1073 	 35 	 22085 	 22327 	 - 	 0.33
phanotate 	 circular_read_1073 	 84 	 22278 	 22415 	 - 	 0.33
phanotate 	 circular_read_1073 	 85 	 22523 	 22675 	 - 	 0.33
phanotate 	 circular_read_1073 	 86 	 22635 	 22916 	 - 	 0.50
prodigal 	 circular_read_1073 	 36 	 22635 	 23039 	 - 	 0.50
phanotate 	 circular_read_1073 	 87 	 22957 	 23055 	 - 	 0.33
prodigal 	 circular_read_1073 	 37 	 23139 	 23300 	 - 	 0.33
phanotate 	 circular_read_1073 	 88 	 23141 	 23422 	 + 	 0.33
glimmer 	 circular_read_1073 	 26 	 23248 	 23376 	 - 	 0.33
phanotate 	 circular_read_1073 	 89 	 23460 	 23621 	 + 	 0.33
phanotate 	 circular_read_1073 	 90 	 23652 	 23768 	 + 	 0.33
phanotate 	 circular_read_1073 	 91 	 23774 	 23887 	 + 	 0.33
phanotate 	 circular_read_1073 	 92 	 23917 	 24105 	 - 	 0.83
prodigal 	 circular_read_1073 	 38 	 23917 	 24105 	 - 	 0.83
glimmer 	 circular_read_1073 	 27 	 24247 	 24420 	 - 	 1.00
phanotate 	 circular_read_1073 	 93 	 24247 	 24420 	 - 	 1.00
prodigal 	 circular_read_1073 	 39 	 24247 	 24420 	 - 	 1.00
phanotate 	 circular_read_1073 	 94 	 24382 	 24504 	 + 	 0.33
prodigal 	 circular_read_1073 	 40 	 24517 	 24744 	 + 	 0.33
phanotate 	 circular_read_1073 	 95 	 24566 	 24655 	 + 	 0.33
glimmer 	 circular_read_1073 	 28 	 24759 	 24983 	 + 	 0.83
phanotate 	 circular_read_1073 	 96 	 24759 	 24983 	 + 	 0.83
glimmer 	 circular_read_1073 	 29 	 24987 	 25112 	 + 	 0.33
phanotate 	 circular_read_1073 	 97 	 25070 	 25372 	 + 	 0.83
prodigal 	 circular_read_1073 	 41 	 25070 	 25372 	 + 	 0.83
glimmer 	 circular_read_1073 	 30 	 25369 	 25494 	 - 	 0.33
phanotate 	 circular_read_1073 	 98 	 25435 	 25539 	 + 	 0.33
phanotate 	 circular_read_1073 	 99 	 25586 	 25786 	 + 	 0.33
phanotate 	 circular_read_1073 	 100 	 25783 	 26019 	 + 	 0.33
phanotate 	 circular_read_1073 	 101 	 26033 	 26365 	 + 	 0.83
prodigal 	 circular_read_1073 	 42 	 26033 	 26365 	 + 	 0.83
phanotate 	 circular_read_1073 	 102 	 26376 	 26732 	 + 	 0.83
prodigal 	 circular_read_1073 	 43 	 26376 	 26732 	 + 	 0.83
glimmer 	 circular_read_1073 	 31 	 26380 	 26550 	 + 	 0.33
phanotate 	 circular_read_1073 	 103 	 26787 	 27062 	 + 	 0.83
prodigal 	 circular_read_1073 	 44 	 26787 	 27062 	 + 	 0.83
phanotate 	 circular_read_1073 	 104 	 27126 	 27227 	 + 	 0.83
prodigal 	 circular_read_1073 	 45 	 27126 	 27227 	 + 	 0.83
phanotate 	 circular_read_1073 	 105 	 27224 	 27316 	 + 	 0.33
phanotate 	 circular_read_1073 	 106 	 27444 	 27542 	 - 	 0.33
glimmer 	 circular_read_1073 	 32 	 27521 	 28117 	 + 	 1.00
phanotate 	 circular_read_1073 	 107 	 27521 	 28117 	 + 	 1.00
prodigal 	 circular_read_1073 	 46 	 27521 	 28117 	 + 	 1.00
phanotate 	 circular_read_1073 	 108 	 28193 	 28330 	 + 	 0.33
phanotate 	 circular_read_1073 	 109 	 28327 	 28578 	 + 	 0.83
prodigal 	 circular_read_1073 	 47 	 28327 	 28578 	 + 	 0.83

Gene-call Consensus Scores:
Caller glimmer gene-call consensus score: 0.73
Caller phanotate gene-call consensus score: 0.54
Caller prodigal gene-call consensus score: 0.77
CGC_main says, Processing complete.
